node_id,actual_log_composite_score,predicted_log_composite_score,actual_composite_score,predicted_composite_score
104.193.82.47,2.0116314772167243e-05,-0.017926879227161407,2.0116516679991037e-05,-0.01776714864226292
104.193.82.52,2.8513009965536185e-05,0.13943277299404144,2.8513415600173175e-05,0.1496215175075565
104.196.190.32,4.044330489705317e-05,0.1769234538078308,4.044412344228476e-05,0.19353972870894898
104.197.153.24,2.0623612726922147e-05,0.011035650968551636,2.0623825548682362e-05,0.011096768381271684
104.197.220.91,2.048131136689335e-05,-0.010118898004293442,2.048152055067476e-05,-0.01006787420245684
104.197.35.208,2.0137076717219315e-05,-0.016956858336925507,2.013727862504311e-05,-0.01681389999656584
104.20.11.37,2.0201805455144495e-05,-0.01347283273935318,2.0202009181957692e-05,-0.013382480351040534
104.20.2.112,3.283270780229941e-05,0.13946327567100525,3.283324622316286e-05,0.14965658457615272
104.20.2.139,2.1004461814300157e-05,-0.0006330981850624084,2.1004681912017986e-05,-0.0006328978206921142
104.20.2.47,3.1747418688610196e-05,0.13989204168319702,3.174792436766438e-05,0.15014962393701836
104.20.2.102,1.99397218239028e-05,-0.16071929037570953,1.9939920093747787e-05,-0.1484689294722575
104.20.22.71,2.035125726251863e-05,0.007271558046340942,2.0351464627310634e-05,0.007298060022493529
104.20.22.16,2.0043979020556435e-05,-0.011851716786623001,2.0044179109390825e-05,-0.011781761826085809
104.20.240.6,2.033146120083984e-05,-0.007987229153513908,2.0331668565631844e-05,-0.007955415994747854
104.20.37.189,2.0251451132935472e-05,-0.019992712885141373,2.0251656678738073e-05,-0.019794183846902697
104.20.37.253,2.1253275917842984e-05,0.0038739442825317383,2.1253501472529024e-05,0.003881457703742578
104.20.39.89,3.2187563192564994e-05,0.2584723234176636,3.21880797855556e-05,0.29495030955804075
104.20.39.240,2.0221477825543843e-05,-0.019384365528821945,2.022168155235704e-05,-0.019197696812737863
104.20.47.186,2.051132105407305e-05,0.00141046941280365,2.0511532056843862e-05,0.0014114645926211076
104.20.5.177,3.680396912386641e-05,0.13480345904827118,3.680464578792453e-05,0.14431185810676256
104.20.5.191,3.713955084094778e-05,0.12226332724094391,3.7140242056921124e-05,0.1300516359835967
104.20.5.6,2.024358582275454e-05,0.009478524327278137,2.024379136855714e-05,0.009523587804879993
104.20.61.49,8.047397568589076e-05,0.1694180965423584,8.047721348702908e-05,0.1846153189691095
104.20.75.18,2.0131050405325368e-05,-0.015251874923706055,2.013125231314916e-05,-0.015136154145958121
104.20.75.185,1.996939863602165e-05,-0.06285879015922546,1.996959872485604e-05,-0.06092392889064086
104.20.75.67,2.2962658476899378e-05,0.22070181369781494,2.2962922230362892e-05,0.2469515512500904
104.20.75.7,2.002405199164059e-05,-0.006675191223621368,2.002425208047498e-05,-0.00665296162446241
104.20.75.78,2.1194276996538974e-05,0.025307346135377884,2.119450073223561e-05,0.0256302955957056
104.208.31.113,0.00033932289807125926,0.1770641952753067,0.0003393804654479027,0.19370772106332618
104.209.179.144,4.0345988963963464e-05,0.21680742502212524,4.034680387121625e-05,0.2421048807845447
104.210.150.3,2.0666200725827366e-05,-0.0039004646241664886,2.066641354758758e-05,-0.0038928676924217757
104.24.11.90,2.0040484741912223e-05,-0.039966851472854614,2.0040684830746613e-05,-0.03917871156499656
104.24.11.8,1.993976729863789e-05,0.1607692837715149,1.9939965568482876e-05,0.17441398119003204
104.24.125.166,1.9979885109933093e-05,-0.04590291902422905,1.9980085198767483e-05,-0.044865316903048486
104.24.125.170,2.3738504751236178e-05,0.032779108732938766,2.3738786694593728e-05,0.03332226216625501
104.24.18.65,3.414286766201258e-05,0.07949349284172058,3.414344973862171e-05,0.08273851395563003
104.24.96.126,1.9967834305134602e-05,0.12738090753555298,1.9968034393968992e-05,0.135849589059154
104.24.96.146,2.0065348508069292e-05,-0.02859160304069519,2.0065550415893085e-05,-0.028186730981717402
104.244.42.1,3.685937917907722e-05,0.03293170779943466,3.686005948111415e-05,0.033479958210679575
104.244.42.129,0.00012345431605353951,0.1492084115743637,0.00012346194125711918,0.16091491210297798
104.244.42.140,2.003338886424899e-05,-0.04167919605970383,2.003358895308338e-05,-0.040822560877277835
104.244.42.193,9.255520853912458e-05,0.1676313281059265,9.255949407815933e-05,0.18250057554887614
104.244.42.194,2.0372719518491067e-05,-0.014825128018856049,2.037292688328307e-05,-0.014715776857067462
104.244.42.65,7.303996972041205e-05,0.1647661030292511,7.304263999685645e-05,0.17911729449208405
104.244.42.2,2.0000225049443543e-05,-0.02554108202457428,2.0000425138277933e-05,-0.02521766788857858
104.244.42.204,2.0056049834238365e-05,-0.016275890171527863,2.005625174206216e-05,-0.01614415354967853
104.244.42.130,1.99397218239028e-05,0.007425609976053238,1.9939920093747787e-05,0.007453248185646536
104.25.113.113,2.0144685549894348e-05,-0.004323266446590424,2.0144889276707545e-05,-0.004313934583093988
104.25.179.99,2.1061085135443136e-05,0.011731885373592377,2.106130705215037e-05,0.011800973855837523
104.25.179.102,2.0025649064336903e-05,-0.018923021852970123,2.0025849153171293e-05,-0.01874510548085455
104.25.195.111,2.000609674723819e-05,-0.020930441096425056,2.000629683607258e-05,-0.020712919664003616
104.25.195.117,1.9978102500317618e-05,-0.030855078250169754,1.9978302589152008e-05,-0.030383918646399385
104.25.207.33,2.12185041164048e-05,0.0045444555580616,2.121872967109084e-05,0.004554797256082376
104.25.207.111,2.013211815210525e-05,0.0019436981528997421,2.0132320059929043e-05,0.0019455883586192667
104.25.33.99,0.00011645758058875799,0.16054180264472961,0.00011646436178125441,0.17414685455856405
104.25.67.19,3.6379416997078806e-05,0.1263001710176468,3.63800791092217e-05,0.13462269802179933
104.27.162.102,1.996077480725944e-05,-0.07495497167110443,1.996097489609383e-05,-0.07221473799207653
104.27.162.121,2.0256849893485196e-05,0.008038915693759918,2.0257055439287797e-05,0.00807131453552062
104.27.169.67,2.0083212803001516e-05,-0.0022824034094810486,2.008341471082531e-05,-0.0022798007073345596
104.27.169.251,2.185867379012052e-05,0.0013861395418643951,2.1858912077732384e-05,0.0013871006773171384
104.27.169.3,1.996300125028938e-05,-0.0699222981929779,1.996320133912377e-05,-0.06753372859461908
104.27.189.227,1.9980010620201938e-05,-0.04403514042496681,1.9980210709036328e-05,-0.043079669704852476
104.27.189.188,1.9967395928688347e-05,0.26070356369018555,1.9967596017522737e-05,0.2978428806501581
104.27.189.109,2.00185677385889e-05,-0.019635114818811417,2.001876782742329e-05,-0.019443601462385513
104.28.10.32,2.0215968106640503e-05,0.004131201654672623,2.02161718334537e-05,0.004139746831459034
104.28.10.139,2.0487947040237486e-05,-0.005895476788282394,2.0488156224018894e-05,-0.005878132565893917
104.28.10.61,2.133063208020758e-05,0.00974423810839653,2.1330859453883022e-05,0.009791867775788101
104.28.10.95,2.015111385844648e-05,-0.012751694768667221,2.0151317585259676e-05,-0.01267073639312555
104.28.16.142,2.0175251847831532e-05,-0.028502177447080612,2.017545557464473e-05,-0.02809982211737244
104.28.16.186,2.0017130736960098e-05,-0.03707113116979599,2.0017330825794488e-05,-0.03639240962388745
104.28.16.99,1.99397218239028e-05,0.04210430383682251,1.9939920093747787e-05,0.04300326231947113
104.28.30.16,2.028542985499371e-05,0.010794539004564285,2.028563540079631e-05,0.010853010241348847
104.28.30.89,2.006753857131116e-05,-0.02716907486319542,2.0067740479134955e-05,-0.02680331548279492
104.28.30.239,1.9988092390121892e-05,-0.0471547394990921,1.9988292478956282e-05,-0.04606022599372779
104.28.30.44,2.01583570742514e-05,0.003743983805179596,2.0158560801064596e-05,0.003751001267568409
104.28.30.51,2.006543036259245e-05,-0.007237713783979416,2.0065632270416245e-05,-0.0072115846100669345
104.31.11.153,2.000072709051892e-05,-0.04434617608785629,2.000092717935331e-05,-0.04337725977115733
104.31.11.187,2.0030196537845768e-05,-0.0390281081199646,2.0030396626680158e-05,-0.038276323478022095
104.31.11.172,2.015600330196321e-05,-0.03449001908302307,2.0156207028776407e-05,-0.03390201781787723
104.31.13.169,1.9984281607321464e-05,-0.05390699580311775,1.9984481696155854e-05,-0.05247977423836907
104.31.79.254,2.2288650143309496e-05,0.022297222167253494,2.2288899344857782e-05,0.0225476631410214
104.31.79.1,2.1365120119298808e-05,0.03658117353916168,2.136534749297425e-05,0.037258498543871976
104.31.86.161,2.1319507141015492e-05,-0.005213353782892227,2.1319734514690936e-05,-0.005199787838986127
104.31.86.99,2.028298331424594e-05,0.0011576488614082336,2.028318886004854e-05,0.0011583191954969356
104.31.86.181,2.0948058590875007e-05,0.014077410101890564,2.0948278688592836e-05,0.014176963442007444
104.31.86.195,1.9956549294875003e-05,-0.07862070202827454,1.995674756471999e-05,-0.07560952260796969
104.40.17.139,6.169154949020594e-05,0.23154239356517792,6.169345579110086e-05,0.26054276434673446
104.41.62.122,6.950288661755621e-05,0.24492968618869781,6.950530223548412e-05,0.2775314819391806
104.42.226.176,2.0035839042975567e-05,-0.026971695944666862,2.0036039131809957e-05,-0.026611208015330935
104.45.11.195,2.155843685613945e-05,-0.0052992068231105804,2.1558669686783105e-05,-0.005285190795505826
104.45.136.42,3.6315246688900515e-05,0.20110291242599487,3.63159051630646e-05,0.22275060157928855
104.46.62.41,8.030789467738941e-05,0.2003808617591858,8.03111179266125e-05,0.22186803236026806
104.91.128.122,2.0003528334200382e-05,-0.04597462713718414,2.0003728423034772e-05,-0.04493380535317322
104.91.128.109,2.3391552531393245e-05,0.29125791788101196,2.3391825379803777e-05,0.3381096618557886
104.91.128.115,2.905620203819126e-05,0.18513232469558716,2.905662404373288e-05,0.203377666176047
104.91.128.187,2.0022675016662106e-05,-0.026931390166282654,2.0022875105496496e-05,-0.026571974031726717
104.91.128.196,2.00874110305449e-05,-0.015377629548311234,2.0087612938368693e-05,-0.015259997542077608
104.91.134.101,3.83673032047227e-05,0.07845665514469147,3.8368038076441735e-05,0.08161647163674182
104.91.134.39,2.0201678125886247e-05,-0.014800302684307098,2.0201881852699444e-05,-0.014691316542985652
104.91.134.91,2.102378675772343e-05,-0.00921379029750824,2.1024006855441257e-05,-0.00917147339776066
104.91.134.72,2.0149589545326307e-05,-0.0036477334797382355,2.0149793272139505e-05,-0.0036410885820293377
104.91.134.103,2.138733907486312e-05,0.02796069160103798,2.1387568267527968e-05,0.028355260628073493
104.91.145.83,6.436747935367748e-05,0.14002615213394165,6.436955300159752e-05,0.15030388136504372
104.91.145.94,3.729696982190944e-05,0.20315971970558167,3.72976646758616e-05,0.2252681520883106
104.91.145.220,1.9939723642892204e-05,0.10777901113033295,1.993992191273719e-05,0.11380158043531848
104.91.150.142,8.281885675387457e-05,0.16484510898590088,8.282228372991085e-05,0.17921045546202502
104.91.150.187,2.0095287254662253e-05,-0.034838367253541946,2.0095489162486047e-05,-0.03423849767303881
104.91.150.192,2.0228173525538296e-05,0.27350008487701416,2.0228377252351493e-05,0.31455747078776686
104.91.150.67,2.0716868675663136e-05,0.0026181526482105255,2.0717083316412754e-05,0.002621583002932674
104.91.150.127,2.0008834326290525e-05,-0.0340697318315506,2.0009034415124916e-05,-0.0334958938139003
104.91.150.16,3.143688081763685e-05,0.05740472674369812,3.143737558275461e-05,0.059084363431926135
104.91.150.202,1.9994860849692486e-05,-0.03468827158212662,1.9995060938526876e-05,-0.03409353017269498
104.91.151.170,2.1955440388410352e-05,0.012583069503307343,2.1955682314001024e-05,0.012662569423430576
104.91.151.6,2.0056269931956194e-05,-0.012589540332555771,2.0056471839779988e-05,-0.012510623591979386
104.91.151.75,1.9963121303590015e-05,-0.06445187330245972,1.9963321392424405e-05,-0.062418764135177926
104.91.163.103,8.156889089150354e-05,0.1557580828666687,8.157221600413322e-05,0.16854347820483076
104.91.163.153,4.530199657892808e-05,0.11918699741363525,4.530302248895168e-05,0.12658056624456707
104.91.163.201,2.0559600670821965e-05,-0.01692059077322483,2.0559811673592776e-05,-0.016778241585436407
104.91.163.229,2.1845431547262706e-05,0.20909559726715088,2.184566983487457e-05,0.23256282253576485
104.91.164.177,2.0366627722978592e-05,-0.024730805307626724,2.0366835087770596e-05,-0.024427504378461154
104.91.164.180,2.010806383623276e-05,-0.024667153134942055,2.0108265744056553e-05,-0.024365405093147188
104.91.164.215,2.0016241251141764e-05,-0.04580549895763397,2.0016441339976154e-05,-0.04477226308603298
104.91.164.16,2.09537483897293e-05,0.004431501030921936,2.0953968487447128e-05,0.0044413346521504585
104.91.164.14,2.170472544094082e-05,0.039809759706258774,2.1704960090573877e-05,0.040612788877966134
104.91.164.45,1.9966193576692604e-05,-0.0702747255563736,1.9966393665526994e-05,-0.06786229732239986
104.91.164.95,3.5929431760450825e-05,0.055061303079128265,3.593007568269968e-05,0.05660538585371401
104.91.164.135,2.0998899344704114e-05,0.021668214350938797,2.0999119442421943e-05,0.02190467491186224
104.91.164.42,2.0169594790786505e-05,0.008922923356294632,2.0169798517599702e-05,0.008962851306560908
104.94.204.131,2.008261981245596e-05,-0.007309816777706146,2.0082821720279753e-05,-0.00728316504634088
107.161.191.114,2.352919545955956e-05,0.028302118182182312,2.35294719459489e-05,0.02870642839450511
107.178.254.135,1.9960858480772004e-05,-0.054369986057281494,1.9961058569606394e-05,-0.05291836532898477
107.178.254.65,9.666538971941918e-05,0.19318923354148865,9.667006088420749e-05,0.21311233334317972
107.178.254.148,2.0027800928801298e-05,-0.01817769557237625,2.0028001017635688e-05,-0.01801347780320913
107.20.157.150,2.086875610984862e-05,-0.007308356463909149,2.0868974388577044e-05,-0.007281715367191793
107.20.157.63,2.0170560674159788e-05,-0.015309575945138931,2.0170764400972985e-05,-0.015192980156361021
107.20.157.111,2.01744660444092e-05,0.00543203204870224,2.0174669771222398e-05,0.0054468122849114
107.20.171.96,4.090456786798313e-05,0.09931623935699463,4.0905404603108764e-05,0.10441550398871577
107.20.183.39,2.0814286472159438e-05,-0.0007479041814804077,2.081450293189846e-05,-0.0007476245708597316
107.20.223.203,2.7334815968060866e-05,0.1579882800579071,2.7335188860888593e-05,0.17115246878812
107.20.223.209,2.441599644953385e-05,0.010849054902791977,2.441629476379603e-05,0.010908119303324677
107.21.116.202,2.309110641363077e-05,0.09926198422908783,2.309137380507309e-05,0.10435558540974439
107.21.116.52,2.045116707449779e-05,-0.0024528950452804565,2.0451376258279197e-05,-0.002449889156441116
107.21.116.97,2.0286383005441166e-05,0.000492241233587265,2.0286588551243767e-05,0.0004923624041841926
107.21.205.62,3.6750185245182365e-05,0.1501130759716034,3.6750861909240484e-05,0.16196562569210987
107.21.205.177,2.0921437680954114e-05,-0.006268555298447609,2.092165595968254e-05,-0.006248948895016001
107.21.209.133,3.873902460327372e-05,0.1402399241924286,3.873977402690798e-05,0.15054981047909857
107.21.224.227,1.9982897356385365e-05,-0.053670383989810944,1.9983097445219755e-05,-0.052255553233983607
107.22.230.34,2.083584877254907e-05,0.0009017288684844971,2.0836065232288092e-05,0.000902135548189717
107.22.230.44,6.82211248204112e-05,0.24101151525974274,6.822345312684774e-05,0.272535688802848
107.22.42.44,1.9999524738523178e-05,-0.04033111408352852,1.9999724827357568e-05,-0.039528639099285126
107.23.213.214,2.0979698092560284e-05,0.008846048265695572,2.0979918190278113e-05,0.008885290177253249
107.23.250.164,1.9976037947344594e-05,-0.03898748382925987,1.9976238036178984e-05,-0.038237253342216546
107.23.49.153,2.0294241039664485e-05,-0.025903843343257904,2.0294446585467085e-05,-0.025571217081941884
108.166.0.201,3.865204780595377e-05,0.10548407584428787,3.8652793591609225e-05,0.11124840868926203
108.177.11.189,0.00013672804925590754,0.20325307548046112,0.00013673739158548415,0.22538254328554028
108.177.11.95,5.072751082479954e-05,0.15262563526630402,5.072879866929725e-05,0.16488880401667586
108.177.11.102,2.0089106328669004e-05,-0.013427618891000748,2.0089308236492798e-05,-0.013337870567642882
108.177.11.121,2.0048970327479765e-05,-0.027096301317214966,2.0049170416314155e-05,-0.0267324899320442
108.177.11.139,2.0256422430975363e-05,0.0018651634454727173,2.0256627976777963e-05,0.0018669039447488773
108.177.11.188,2.0151934222667478e-05,-0.023565147072076797,2.0152137949480675e-05,-0.02328965722294845
108.177.11.94,2.0064360796823166e-05,-0.00783635675907135,2.006456270464696e-05,-0.007805732561700163
108.177.11.138,2.0223766114213504e-05,-0.0002934075891971588,2.02239698410267e-05,-0.0002933645493999635
108.177.11.181,2.0010089428978972e-05,-0.03839144855737686,2.0010289517813362e-05,-0.037663837951102015
108.177.12.100,2.2422016627388075e-05,0.008877705782651901,2.2422267647925764e-05,0.008917229485990963
108.177.12.101,2.174593464587815e-05,0.005799338221549988,2.1746171114500612e-05,0.005816186938176045
108.177.12.102,3.4691529435804114e-05,0.27031540870666504,3.4692129702307284e-05,0.3103776900926504
108.177.12.139,5.725982555304654e-05,0.2667810022830963,5.726146628148854e-05,0.30575445777128785
108.177.12.155,4.9467857024865225e-05,0.17255495488643646,4.946907938574441e-05,0.18833712375229272
108.177.12.157,2.0313957065809518e-05,-0.02398579940199852,2.031416261161212e-05,-0.023700426302753944
108.177.12.188,6.248295539990067e-05,0.14257922768592834,6.248490535654128e-05,0.1532444462267766
108.177.12.189,0.00013890625268686563,0.20842768251895905,0.00013891590060666203,0.2317398505166894
108.177.12.95,7.281408761627972e-05,0.1665096879005432,7.281673606485128e-05,0.18117497892066398
108.177.12.113,3.4495737054385245e-05,0.1878218650817871,3.449633368290961e-05,0.2066185553065652
108.177.12.138,7.021535566309467e-05,0.22526177763938904,7.021782221272588e-05,0.2526505891892996
108.177.12.154,2.0773799406015314e-05,-0.008328404277563095,2.0774015865754336e-05,-0.008293819198098204
108.177.12.156,2.3610189600731246e-05,0.1538712978363037,2.361046790610999e-05,0.1663407665379862
108.177.12.82,2.0000970835098997e-05,-0.026208683848381042,2.0001170923933387e-05,-0.025868217173204266
108.177.12.120,1.9989924112451263e-05,-0.0401981845498085,1.9990124201285653e-05,-0.03940095560286336
108.59.0.8,2.002131805056706e-05,-0.014698341488838196,2.002151813940145e-05,-0.014590848169863809
108.59.6.118,0.00011056172661483288,0.16189517080783844,0.00011056783841922879,0.1757369833024392
108.59.6.116,1.9988638086942956e-05,-0.03990551829338074,1.9988838175777346e-05,-0.03911977953324469
109.123.210.226,1.9958662960561924e-05,-0.06684032082557678,1.995886123040691e-05,-0.06465545554237363
109.206.170.53,2.0041701645823196e-05,-0.024572867900133133,2.0041901734657586e-05,-0.024273412819590282
109.228.19.131,2.0240613594069146e-05,0.0018963739275932312,2.0240819139871746e-05,0.0018981731818030231
109.228.19.135,2.002343171625398e-05,-0.028848767280578613,2.002363180508837e-05,-0.02843661447042726
109.228.19.84,2.0011255401186645e-05,-0.02542969584465027,2.0011455490021035e-05,-0.02510908456111851
128.138.129.98,2.078299985441845e-05,0.026123009622097015,2.078321631415747e-05,0.02646720605094577
129.144.51.227,6.734899943694472e-05,0.19649595022201538,6.735126953572035e-05,0.21713039176034815
13.107.4.50,0.00029023250681348145,0.3243701457977295,0.00029027462005615234,0.38315918293844925
13.107.4.52,6.27626504865475e-05,0.13186800479888916,6.276462227106094e-05,0.14095770838531965
13.32.186.90,1.9982082449132577e-05,-0.07458307594060898,1.9982282537966967e-05,-0.0718696344470292
13.32.189.16,2.0075354768778197e-05,-0.05828573554754257,2.007555667660199e-05,-0.05661964837923254
13.32.251.106,1.9964198145316914e-05,-0.09045791625976562,1.9964398234151304e-05,-0.08648722287355678
13.32.251.121,1.9966482796007767e-05,-0.08587150275707245,1.9966682884842157e-05,-0.08228785287523893
13.32.251.127,2.004930684051942e-05,-0.030184166505932808,2.004950692935381e-05,-0.029733173558166737
13.32.251.129,2.001899338210933e-05,-0.040837809443473816,2.001919347094372e-05,-0.04001518220623691
13.32.251.15,2.0063553165527992e-05,-0.02293435111641884,2.0063755073351786e-05,-0.022673357929760215
13.32.251.158,2.2864172933623195e-05,-0.004117861390113831,2.2864434868097305e-05,-0.0041093946245423525
13.32.251.162,2.0155410311417654e-05,-0.04307946190237999,2.015561403823085e-05,-0.04216472437019648
13.32.251.187,1.996813080040738e-05,-0.0799521654844284,1.996833088924177e-05,-0.07683949573399163
13.32.251.196,1.9955872630816884e-05,-0.10575555264949799,1.995607090066187e-05,-0.10035546307734952
13.32.251.198,1.9969780623796396e-05,-0.07583218812942505,1.9969980712630786e-05,-0.07302824962863184
13.32.251.203,2.0276718714740127e-05,-0.02452208660542965,2.0276924260542728e-05,-0.024223862902122816
13.32.251.207,2.001032953558024e-05,-0.06511899828910828,2.001052962441463e-05,-0.06304403941306529
13.32.251.216,2.0024530385853723e-05,-0.03813676908612251,2.0024730474688113e-05,-0.03741871947418532
13.32.251.226,2.0667041098931804e-05,-0.01341325230896473,2.066725392069202e-05,-0.013323695503395192
13.32.251.23,2.0021559976157732e-05,-0.07287344336509705,2.0021760064992122e-05,-0.07028151537652828
13.32.251.239,2.1049607312306762e-05,-0.010529488325119019,2.1049829229013994e-05,-0.010474247319440346
13.32.251.248,2.0249719455023296e-05,-0.03992128372192383,2.0249925000825897e-05,-0.03913492810228677
13.32.251.252,2.0958030290785246e-05,-0.023790406063199043,2.0958250388503075e-05,-0.023509645231312448
13.32.251.42,2.0109129764023237e-05,-0.014324292540550232,2.010933167184703e-05,-0.014222187968806522
13.32.251.5,2.0194162061670795e-05,-0.03771930932998657,2.0194365788483992e-05,-0.03701679664008885
13.32.251.96,1.998770676436834e-05,-0.06064982712268829,1.998790685320273e-05,-0.058847251753978716
13.32.251.102,2.2257510863710195e-05,-0.0005727037787437439,2.2257758246269077e-05,-0.000572539815236984
13.32.251.113,2.0219951693434268e-05,-0.014406919479370117,2.0220155420247465e-05,-0.014303636406807334
13.32.251.16,2.0382751245051622e-05,-0.016726627945899963,2.0382958609843627e-05,-0.016587514616913913
13.32.251.168,1.9984920072602108e-05,-0.07762950658798218,1.9985120161436498e-05,-0.07469281673944342
13.32.251.182,2.0011630113003775e-05,-0.057147663086652756,2.0011830201838166e-05,-0.05554540201175267
13.32.251.184,2.0050292732776143e-05,-0.0420035794377327,2.0050494640599936e-05,-0.04113365163604608
13.32.251.193,2.024522291321773e-05,-0.041993580758571625,2.024542845902033e-05,-0.04112406419113963
13.32.251.229,2.023240267590154e-05,-0.01666325516998768,2.023260822170414e-05,-0.01652519106306094
13.32.251.230,1.9993762180092745e-05,-0.06430035084486008,1.9993962268927135e-05,-0.06227668875858709
13.32.251.254,2.0214836695231497e-05,-0.03264255076646805,2.0215040422044694e-05,-0.03211553267588595
13.32.251.52,1.999921369133517e-05,-0.09058830142021179,1.999941378016956e-05,-0.08660632361891842
13.32.251.61,2.010237039939966e-05,-0.044161856174468994,2.0102572307223454e-05,-0.04320091889946617
13.32.251.64,2.175888221245259e-05,0.017075814306735992,2.175911868107505e-05,0.01722243941595504
13.32.251.72,2.370434594922699e-05,0.1749963015317917,2.3704626073595136e-05,0.19124181083424502
13.32.251.89,2.0169396520941518e-05,-0.01824839785695076,2.0169600247754715e-05,-0.018082904039424145
13.32.251.164,1.996549326577224e-05,-0.09289031475782394,1.996569335460663e-05,-0.08870654974269257
13.32.251.228,1.9964592866017483e-05,-0.0905250608921051,1.9964792954851873e-05,-0.08654855829391918
13.32.251.235,2.0221077647875063e-05,-0.012239737436175346,2.022128137468826e-05,-0.012165136525301544
13.32.251.236,2.0122737623751163e-05,0.2213856726884842,2.0122939531574957e-05,0.2478045819224448
13.32.251.37,2.0223029423505068e-05,-0.005068816244602203,2.0223233150318265e-05,-0.005055991473493978
13.32.251.54,2.005060923693236e-05,-0.06007885932922363,2.0050811144756153e-05,-0.058309730406913604
13.32.251.69,1.9974300812464207e-05,-0.08199100941419601,1.9974500901298597e-05,-0.07871975849182428
13.32.251.103,2.0187248082947917e-05,-0.027904845774173737,2.0187451809761114e-05,-0.027519101934207067
13.32.251.108,2.3335876903729513e-05,0.36260467767715454,2.3336149752140045e-05,0.43706764201580517
13.32.251.134,1.996358150790911e-05,-0.0965607613325119,1.9963781596743502e-05,-0.09204527261543745
