node_id,actual_log_composite_score,predicted_log_composite_score,actual_composite_score,predicted_composite_score
104.16.160.13,2.1620311599690467e-05,0.008424770087003708,2.162054443033412e-05,0.008460358333239595
104.16.161.13,3.9850630855653435e-05,0.12715420126914978,3.985142393503338e-05,0.13559211402632723
104.16.162.13,2.0819339624722488e-05,0.00019226223230361938,2.081955608446151e-05,0.00019228071587114957
104.16.164.13,2.1019115592935123e-05,0.003730330616235733,2.101933569065295e-05,0.003737296959049481
104.16.164.50,2.1521687813219614e-05,0.00825590267777443,2.1521918824873865e-05,0.008290076623137693
104.16.165.50,3.8786300137871876e-05,0.20262083411216736,3.8787053199484944e-05,0.22460805060864397
104.16.166.50,3.939134694519453e-05,0.1733456552028656,3.939212183468044e-05,0.1892771138683352
104.16.167.50,2.064336877083406e-05,0.0016694515943527222,2.0643581592594273e-05,0.0016708459044687902
104.16.168.50,2.1094598196214065e-05,0.0046005770564079285,2.1094820112921298e-05,0.0046111759584892085
104.16.17.35,2.2978359993430786e-05,0.021443918347358704,2.29786237468943e-05,0.021675491480664374
104.16.18.35,4.155742863076739e-05,0.07869853079319,4.155829083174467e-05,0.08187811996414947
104.16.182.67,2.0226951164659113e-05,0.006582178175449371,2.022715489147231e-05,0.006603888317417882
104.16.19.35,3.993672362412326e-05,0.06948500126600266,3.9937520341482013e-05,0.0719559831015482
104.16.20.35,2.1818677851115353e-05,0.012875203043222427,2.1818916138727218e-05,0.012958445340110985
104.16.204.165,3.154560181428678e-05,0.06483638286590576,3.1546100217383355e-05,0.06698443316644692
104.16.205.165,4.689443449024111e-05,0.10161280632019043,4.689553315984085e-05,0.10695478284472354
104.16.206.165,2.920101542258635e-05,0.12889470160007477,2.920144106610678e-05,0.13757033352303838
104.16.207.165,3.897226633853279e-05,0.06159420311450958,3.897302667610347e-05,0.06353067971234698
104.16.208.165,4.526837437879294e-05,0.09588144719600677,4.526940028881654e-05,0.10062857365557205
104.16.21.35,4.1478691855445504e-05,0.06542772054672241,4.147955041844398e-05,0.06761556785509329
104.16.22.11,8.849707955960184e-05,0.10631062090396881,8.850099402479827e-05,0.11216728526567686
104.16.22.35,4.1776656871661544e-05,0.06882364302873611,4.1777529986575246e-05,0.07124727056440625
104.16.23.11,0.0001224306906806305,0.08761835098266602,0.00012243818491697311,0.09157144535166471
104.16.23.235,0.00011004571570083499,0.10096824914216995,0.00011005176929756999,0.10624151708867241
104.16.23.35,2.2147136405692436e-05,0.015227526426315308,2.2147381969261914e-05,0.01534405594093584
104.16.232.144,2.8024976927554235e-05,0.12275923788547516,2.80253698292654e-05,0.13061217959703547
104.16.232.152,2.0132722056587227e-05,0.015107842162251472,2.013292396441102e-05,0.01522254250659699
104.16.236.144,2.00848462554859e-05,0.005283009260892868,2.0085048163309693e-05,0.005296988961772572
104.16.24.216,2.0273577320040204e-05,0.013373922556638718,2.0273782865842804e-05,0.013463753476122383
104.16.24.235,0.000117000330646988,0.09552927315235138,0.00011700717732310295,0.10024102908579971
104.16.24.35,4.176875518169254e-05,0.10092421621084213,4.176962829660624e-05,0.10619280710434803
104.16.240.112,2.0345380107755773e-05,0.030045129358768463,2.0345587472547777e-05,0.03050103875523228
104.16.25.216,2.086326276184991e-05,0.013077754527330399,2.0863481040578336e-05,0.01316364235733296
104.16.25.235,9.091099491342902e-05,0.10054761916399002,9.091512765735388e-05,0.10577629659318039
104.16.25.35,2.3318896637647413e-05,0.02065756916999817,2.331916766706854e-05,0.020872413589610228
104.16.26.216,3.531877518980764e-05,0.08822861313819885,3.531939728418365e-05,0.09223779339764045
104.16.26.235,0.00011919403914362192,0.08545416593551636,0.00011920114047825336,0.08921163720354536
104.16.26.35,5.89721676078625e-05,0.138243168592453,5.897390656173229e-05,0.14825473581611123
104.16.27.216,2.0390150893945247e-05,0.012193169444799423,2.039035825873725e-05,0.01226780919188331
104.16.27.235,0.00014390423893928528,0.09947934746742249,0.00014391459990292788,0.1045956578065736
104.16.27.35,4.0643226384418085e-05,0.0677918866276741,4.0644052205607295e-05,0.07014257432258829
104.16.28.216,2.0240602680132724e-05,0.006107546389102936,2.0240808225935325e-05,0.006126235479339364
104.16.36.13,2.0309173123678192e-05,0.008824571967124939,2.0309378669480793e-05,0.008863623288201004
104.16.37.13,2.0266483261366375e-05,0.005770057439804077,2.0266688807168975e-05,0.005786736285100981
104.16.47.63,1.994902231672313e-05,-0.02222783863544464,1.9949220586568117e-05,-0.021982620480566893
104.16.52.4,2.698508615139872e-05,0.024970300495624542,2.6985449949279428e-05,0.025284669625711142
104.16.53.4,8.425564737990499e-05,0.1325967162847519,8.425919804722071e-05,0.14178944038182761
104.16.57.15,2.0154873709543608e-05,0.017099399119615555,2.0155077436356805e-05,0.017246430699759414
104.16.58.61,7.813915726728737e-05,0.10983020812273026,7.814221316948533e-05,0.1160885515995698
104.16.63.54,4.719322168966755e-05,0.10226552933454514,4.719433491118252e-05,0.10767755356621711
104.16.64.54,6.254009349504486e-05,0.08570030331611633,6.254205072764307e-05,0.08947976589973944
104.16.66.157,3.590764754335396e-05,0.09040026366710663,3.5908291465602815e-05,0.09461232957753526
104.16.67.157,4.15589711337816e-05,0.08774622529745102,4.155983333475888e-05,0.09171103822725937
104.16.70.41,2.0025461708428338e-05,0.012521132826805115,2.0025661797262728e-05,0.012599850411785898
104.16.72.71,1.9974346287199296e-05,0.0060270801186561584,1.9974546376033686e-05,0.006045279510727799
104.16.73.71,1.9997567505924962e-05,0.00039998069405555725,1.9997767594759353e-05,0.00040006069699955463
104.16.74.71,1.996335413423367e-05,-0.0011794865131378174,1.996355422306806e-05,-0.0011787911923211902
104.16.75.71,1.994690865103621e-05,-0.033712487667798996,1.9947106920881197e-05,-0.03315055418111198
104.16.76.166,7.708490011282265e-05,0.13999247550964355,7.708786870352924e-05,0.1502651436656835
104.16.77.166,6.0505732108140364e-05,0.15449738502502441,6.050756201148033e-05,0.167071226191453
104.16.78.166,4.0899300074670464e-05,0.07334583252668381,4.0900136809796095e-05,0.07610262386049145
104.16.78.22,3.138780084555037e-05,0.10889850556850433,3.138829197268933e-05,0.1150491733161906
104.16.79.166,7.562046084785834e-05,0.09215906262397766,7.562332029920071e-05,0.09653922661650778
104.16.79.22,3.030934567505028e-05,0.0805283784866333,3.0309805879369378e-05,0.0838596045011167
104.16.80.166,3.950727477786131e-05,0.10872755944728851,3.950805694330484e-05,0.11485857627642376
104.16.80.22,3.251814268878661e-05,0.04075901210308075,3.251867019571364e-05,0.041601062048100435
104.16.83.55,4.00045610149391e-05,0.1213359385728836,4.000536137027666e-05,0.1290041247021845
104.16.84.55,4.290324795874767e-05,0.17869232594966888,4.2904168367385864e-05,0.19565281622508804
104.16.87.26,2.0837158444919623e-05,0.0070465728640556335,2.0837374904658645e-05,0.00707145837680586
104.16.88.26,2.0594816305674613e-05,0.00440751388669014,2.0595029127434827e-05,0.004417241261950747
104.16.89.20,2.0154599042143673e-05,0.004127413034439087,2.015480276895687e-05,0.004135942534503414
104.16.99.29,4.408338645589538e-05,0.1112782210111618,4.408435779623687e-05,0.11770583284637663
104.17.228.29,2.0524696083157323e-05,0.0022695809602737427,2.0524907085928135e-05,0.0022721584086817935
104.17.231.29,2.0326117009972222e-05,0.010549046099185944,2.0326324374764226e-05,0.010604883456883015
104.17.30.15,1.998474726860877e-05,0.009517520666122437,1.998494735744316e-05,0.009562956296389872
104.17.47.107,2.010319622058887e-05,0.0092853382229805,2.0103398128412664e-05,0.009328580712692104
104.18.32.206,2.026030961133074e-05,0.010046206414699554,2.026051515713334e-05,0.010096838959317409
104.18.33.206,2.0106968804611824e-05,0.012435369193553925,2.0107170712435618e-05,0.012513009893517382
104.18.42.166,1.9986098777735606e-05,0.023745181038975716,1.9986298866569996e-05,0.024029342548174373
104.18.47.125,2.0084142306586727e-05,0.021750304847955704,2.008434421441052e-05,0.021988567017854885
104.18.52.105,1.9961407815571874e-05,0.005813628435134888,1.9961607904406264e-05,0.005830560369013994
104.18.53.133,2.069666879833676e-05,0.028325647115707397,2.0696883439086378e-05,0.028730633044429316
104.18.60.210,2.0008761566714384e-05,0.030822474509477615,2.0008961655548774e-05,0.031302405169304194
104.19.192.102,4.026732131023891e-05,0.10840089619159698,4.0268132579512894e-05,0.11449445242044176
104.19.193.102,7.759049185551703e-05,0.11680673807859421,7.75935041019693e-05,0.12390220120133899
104.19.194.102,6.075461351429112e-05,0.09474413096904755,6.075645796954632e-05,0.09937752247415493
104.19.195.102,6.127030064817518e-05,0.09375043958425522,6.127217784523964e-05,0.09828562309678739
104.19.196.102,7.836491568014026e-05,0.09045790135860443,7.836798613425344e-05,0.0946754223235398
104.193.82.53,2.209706508438103e-05,0.034583043307065964,2.2097308828961104e-05,0.03518799024093074
104.193.82.55,2.0518560631899163e-05,0.03933899104595184,2.0518771634669974e-05,0.04012301628328733
104.193.82.57,4.377133518573828e-05,0.10126344859600067,4.3772291974164546e-05,0.10656812718551115
104.196.0.190,2.0733959900098853e-05,0.0278361476957798,2.073417454084847e-05,0.028227193223094995
104.196.113.153,2.8054741051164456e-05,0.115292489528656,2.805513395287562e-05,0.12220162179779054
104.196.121.139,6.205906538525596e-05,0.11505534499883652,6.206099351402372e-05,0.121935529374255
104.196.13.90,3.962100890930742e-05,0.09490641951560974,3.962179471272975e-05,0.09955595333265113
104.196.131.150,5.1882270781788975e-05,0.12924766540527344,5.18836168339476e-05,0.1379719255461948
104.196.137.206,2.100437086482998e-05,0.01931018754839897,2.100459096254781e-05,0.019497835110387222
104.196.142.190,4.011000783066265e-05,0.14475345611572266,4.011081182397902e-05,0.15575459091339147
104.196.146.38,2.2223495761863887e-05,0.04146546870470047,2.222374314442277e-05,0.04233716797747037
104.196.154.29,2.2061631170799956e-05,0.03641899302601814,2.206187491538003e-05,0.03709028906883381
104.196.189.120,4.123883991269395e-05,0.1360403150320053,4.123969119973481e-05,0.14572808272812193
104.196.190.32,4.044330489705317e-05,0.12847483158111572,4.044412344228476e-05,0.13709280210311334
104.196.194.197,8.242103649536148e-05,0.12238363176584244,8.24244343675673e-05,0.1301875944868221
104.196.202.142,5.2245744882384315e-05,0.10918926447629929,5.2247109124436975e-05,0.11537343093407268
104.196.209.138,3.6648987588705495e-05,0.14553894102573395,3.664966061478481e-05,0.15666277534011674
104.196.211.144,4.082525992998853e-05,0.1325395107269287,4.082609302713536e-05,0.1417241255481775
104.196.214.123,4.889072079095058e-05,0.11111757904291153,4.8891917685978115e-05,0.11752629680236121
104.196.31.89,2.034803583228495e-05,0.04263847693800926,2.0348243197076954e-05,0.043560555438897614
104.196.48.127,3.962343907915056e-05,0.12017921358346939,3.962422488257289e-05,0.1276989324377742
104.196.50.110,3.786261731875129e-05,0.11665556579828262,3.786333400057629e-05,0.12373231118439035
104.196.63.219,2.1499095964827575e-05,0.03769252821803093,2.1499326976481825e-05,0.03841190143055809
104.196.99.8,2.1219373593339697e-05,0.03963286802172661,2.1219599148025736e-05,0.040428729408570535
104.197.122.221,2.0541225239867344e-05,0.042281292378902435,2.0541436242638156e-05,0.04318787828322687
104.197.146.222,2.009698800975457e-05,0.03567636385560036,2.0097189917578362e-05,0.03632040147368996
104.197.153.24,2.0623612726922147e-05,0.04282641410827637,2.0623825548682362e-05,0.04375669768732142
104.197.220.91,2.048131136689335e-05,0.025454580783843994,2.048152055067476e-05,0.025781315029107604
104.197.35.208,2.0137076717219315e-05,0.05157145485281944,2.013727862504311e-05,0.05292442016366148
104.197.47.161,2.0293673514970578e-05,0.028907611966133118,2.029387906077318e-05,0.029329492354049688
104.197.53.200,2.409813168924302e-05,0.04055432975292206,2.4098422727547586e-05,0.041387886512171734
104.198.23.21,1.9972556401626207e-05,0.0030980184674263,1.9972756490460597e-05,0.003102822286130599
104.198.235.190,3.35969562001992e-05,0.04522351175546646,3.35975200869143e-05,0.04626168556236968
104.198.72.35,2.0098221284570172e-05,0.04675700515508652,2.0098423192393966e-05,0.04786735177606797
104.199.241.96,2.0357301764306612e-05,0.052112266421318054,2.0357509129098617e-05,0.053494007876770326
104.20.0.147,2.711596607696265e-05,0.12983082234859467,2.7116333512822166e-05,0.13863573530970608
104.20.0.4,4.026794704259373e-05,0.14057841897010803,4.0268758311867714e-05,0.1509393315031028
104.20.1.139,3.5399738408159465e-05,0.12793472409248352,3.5400364140514284e-05,0.1364788155897104
104.20.1.147,2.1115431081852876e-05,0.01681176945567131,2.1115654817549512e-05,0.016953882525532177
104.20.1.4,2.308678267581854e-05,0.02295924350619316,2.308705006726086e-05,0.02322483564069395
104.20.10.37,2.0274414055165835e-05,0.009007692337036133,2.0274619600968435e-05,0.009048383684267225
104.20.11.37,2.0201805455144495e-05,0.00593629851937294,2.0202009181957692e-05,0.0059539532567369005
104.20.110.39,5.520221384358592e-05,0.22821897268295288,5.5203738156706095e-05,0.25636040392231013
104.20.122.36,0.00010590299643808976,0.1275961548089981,0.0001059086062014103,0.1360941039008752
104.20.123.36,0.00010812676191562787,0.13072016835212708,0.00010813260450959206,0.13964882687807748
104.20.132.4,2.844849950633943e-05,0.05850336700677872,2.8448903321987018e-05,0.0602485555526611
104.20.133.4,2.057457822957076e-05,0.00404047966003418,2.0574789232341573e-05,0.004048653402881991
104.20.150.16,2.0203427993692458e-05,-0.006326857954263687,2.0203631720505655e-05,-0.00630688553156914
104.20.151.16,2.065268017759081e-05,-0.0047471784055233,2.0652892999351025e-05,-0.004735928363142654
104.20.16.243,1.9986522602266632e-05,0.03124592825770378,1.9986722691101022e-05,0.03173920651438418
104.20.18.160,2.871598735509906e-05,0.16464336216449738,2.8716400265693665e-05,0.17897257749723824
104.20.187.40,2.0291528926463798e-05,0.0035657845437526703,2.02917344722664e-05,0.0035721495165842426
104.20.194.42,5.303607395035215e-05,0.11805909872055054,5.303748184815049e-05,0.12531061381971673
104.20.195.42,4.444736987352371e-05,0.106178879737854,4.444835940375924e-05,0.11202077670141766
104.20.2.112,3.283270780229941e-05,0.1087862104177475,3.283324622316286e-05,0.11492396573140566
104.20.2.139,2.1004461814300157e-05,0.013572536408901215,2.1004681912017986e-05,0.013665061406938744
104.20.2.47,3.1747418688610196e-05,0.10714386403560638,3.174792436766438e-05,0.11309437721021454
104.20.20.239,2.087858592858538e-05,0.015185240656137466,2.0878804207313806e-05,0.015301122243283519
104.20.20.86,2.024628884100821e-05,0.011561471968889236,2.024649438681081e-05,0.011628564097884967
104.20.21.239,2.072801362373866e-05,0.016102373600006104,2.072822826448828e-05,0.016232715482565177
104.20.22.71,2.035125726251863e-05,0.023228995501995087,2.0351464627310634e-05,0.02350088981367023
104.20.24.197,2.058426252915524e-05,0.010422810912132263,2.058447353192605e-05,0.010477317612201005
104.20.240.6,2.033146120083984e-05,-0.00021394342184066772,2.0331668565631844e-05,-0.00021392053757880147
104.20.241.6,2.7805510399048217e-05,0.11274339258670807,2.7805897843791172e-05,0.11934466395368618
104.20.26.164,2.0739229512400925e-05,0.009931802749633789,2.0739444153150544e-05,0.009981286788791056
104.20.27.164,4.332324169808999e-05,0.10228835791349411,4.332418029662222e-05,0.10770284055933066
104.20.3.112,2.4670067432452925e-05,0.024621717631816864,2.4670371203683317e-05,0.02492733524329439
104.20.3.47,2.10069974855287e-05,0.017372440546751022,2.100721758324653e-05,0.017524219039082644
104.20.30.2,2.0260462406440638e-05,0.00933002308011055,2.026066795224324e-05,0.009373683423815124
104.20.30.45,2.0499612219282426e-05,0.010297708213329315,2.0499823222053237e-05,0.010350912079690047
104.20.31.2,2.0277055227779783e-05,0.009022563695907593,2.0277260773582384e-05,0.00906338971647943
104.20.37.189,2.0251451132935472e-05,0.01209365576505661,2.0251656678738073e-05,0.012167079709369288
104.20.38.89,2.116313589795027e-05,0.022374127060174942,2.1163359633646905e-05,0.02262630508349866
104.20.39.89,3.2187563192564994e-05,0.169322669506073,3.21880797855556e-05,0.18450228003365304
104.20.42.250,1.9970329958596267e-05,0.02579289674758911,1.9970530047430657e-05,0.02612841193419473
104.20.45.197,2.2249827452469617e-05,0.02384638786315918,2.22500748350285e-05,0.024132986550456044
104.20.47.186,2.051132105407305e-05,0.028719983994960785,2.0511532056843862e-05,0.029136379466987588
104.20.5.177,3.680396912386641e-05,0.11049382388591766,3.680464578792453e-05,0.11682945136471566
104.20.5.191,3.713955084094778e-05,0.10059553384780884,3.7140242056921124e-05,0.10582928078415622
104.20.52.8,1.9981194782303646e-05,0.00585038959980011,1.9981394871138036e-05,0.005867536551508635
104.20.54.119,2.057450546999462e-05,0.006707780063152313,2.057471647276543e-05,0.006730327606300129
104.20.55.119,2.0627701815101318e-05,0.0038560889661312103,2.0627914636861533e-05,0.0038635332427105922
104.20.57.245,1.999606865865644e-05,0.019703615456819534,1.999626874749083e-05,0.01989901292339322
104.20.6.191,2.3300881366594695e-05,0.024746842682361603,2.3301152396015823e-05,0.025055587351529823
